ID,Unassigned;p__;c__;o__;f___0,Unassigned;p__;c__;o__;f___1,Unassigned;p__;c__;o__;f___2,Unassigned;p__;c__;o__;f___3,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]_0,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae_1,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae_0,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae_1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae_0,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae_0
629.di,-0.259393879569698,-0.48526640318371955,0.006211328134468071,-0.3855292471501336,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,1.1694420709336635,-0.3593040735011601,-0.7735087895316659,0.35789431547053696,-0.8486936707568602,-0.4052236244260224,1.7464924951936203,0.19270915376658648,-0.22679501876098,2.889514011430654,-0.27134732670716266,-0.09324124757668811,-0.3740699673639098,-0.4596418618278188,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.5029185467443037,-0.46395140004175905,0.0006736564682326728,-0.3917306957656749,-0.29241604472782384,2.502141094815104,-0.17931931365263915,-0.14636843862110105,-0.28026873678118086,-0.2071933890907896,-1.1877728646015178,0.04029834693279617,-0.2762499143755884,-0.6837251466523844,-0.4396938751343373,0.9802354337443986,0.2441689180613626,-0.23236848895035367,-0.23252581780366333,1.2486416451761386,-0.6397435171622253,-0.19171662469513903,1.9876608191856209,-0.11772285740321169,-0.4776698170007218,-0.20630300121315248,-0.047972370155774005,0.039911370636889994,-0.5903619513180262,-0.15691203556686995,-0.41998773432467185,0.15206511547368032,-0.49913213150465835
681.d8,-0.4021934584051361,-0.11027486231684629,0.16883412420473443,0.1320714215610638,-0.1907425253949852,-0.3967380800728154,-0.1428056602633073,-0.39413608910996,-0.17361520351161056,-0.4437618590018679,-0.21380132029293666,4.220451505814837,0.2907256580396979,-0.6976062521600809,0.40137985609337634,-0.24750742928698388,-0.6438478105836436,-0.11601747021967615,1.9545045377477175,-0.3740699673639098,0.2980979724232466,-0.2241112483104677,-0.14506694323933808,-0.23730777390995492,-0.6040175717615837,-1.0313281729005581,-0.33838560911664306,-0.3920401068951111,0.12860829151130349,0.33154615982159286,0.144349470296344,-0.018056561740004914,-0.30605216301709437,-0.2071933890907896,-0.8160706189198429,-0.13731900538377678,-0.3815864840549798,-0.19556791980838317,-0.08833085183778125,-0.7412150803350036,0.04166648866812501,0.005370713833863217,-0.2938257154977019,-0.40239536858657765,-0.5858866401420406,-0.19171662469513903,0.26901316040231343,-0.11772285740321169,-0.5013217141102095,-0.46499419418401383,-0.1940024014520491,-0.07167605116260475,-0.5901665513167589,-0.15691203556686995,-0.41998773432467185,1.273799076063681,-0.49294321771139565
93d0,-0.2424183550584059,0.43189916319614025,0.26935913994799393,0.21879712610168855,0.04978839166079272,-0.22167658021829698,-0.14341522602782303,0.4360516760732034,-0.11066083120170923,0.020112837894383763,0.12974383987807347,-0.6923090830687025,-0.5612274928793763,-0.39582482055776974,1.3210400979451664,-0.36781589955961896,0.1526451954413711,-0.315035410934852,-0.29326712384154136,-0.3740699673639098,-0.5667642163260318,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.053209196452546216,1.4158335837008171,-0.0826354456922119,-0.3164974588764991,0.15248673119011555,1.4935936917083577,-0.8642571886966038,1.074171083363823,-0.09624511373311119,-0.2071933890907896,0.8131637053639134,4.24088218026386,0.2751862603858578,2.5478730527487903,-0.2606052800919936,-0.21674679510009454,-0.3710328610166971,-0.23236848895035367,-0.03009442207617453,0.2892628315816676,0.16015284087937953,-0.19171662469513903,-0.48275735271854553,-0.11772285740321169,0.2921250955105145,0.6734313433075856,-0.047972370155774005,0.039911370636889994,-0.5897643828311107,-0.15691203556686995,1.6760870823588943,-0.23412007962111073,0.6935204672164977
681.d14,-0.5157427017512667,0.2961921901221848,0.3618881104120981,0.7046639031792875,-0.1907425253949852,-0.804940199031459,-0.1602708199727571,-1.172263992642438,-0.12707653117905343,-0.18638655197862697,1.450680420983537,2.294312963788274,2.4306257744862556,-0.7206756061353866,-1.3052662335094911,-0.02784434315735592,-0.7536341676704388,-0.21397634403709717,-0.701505841813105,-0.3740699673639098,0.3578360611100046,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.5104728598509284,-0.9074161860220301,0.013895610408199683,-0.3918406766042936,-0.29263690245389584,-0.7154033801140695,-0.38842702021040537,-0.34997936328190504,-0.42900405893825244,-0.2071933890907896,-0.28134421337057475,-0.6093081764242038,-0.21834477632010202,-0.5845728518050514,-0.16215448006063404,-0.9364011466268368,0.5442135620992133,-0.23236848895035367,-0.06077212278797983,-0.6566274297726002,-0.32701078055242394,-0.19171662469513903,-0.5632367502219858,-0.11772285740321169,-0.5488753607311473,-0.3588144261776923,-0.047972370155774005,0.039911370636889994,0.6051123930009875,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,1.151957048547087
71d14,-0.9014279129835016,1.3221030745608833,0.33982297278824897,1.4441108925388366,0.2538727311917995,-0.31759558583718533,-0.14921698840881711,-0.6577602930730766,-0.187425521904482,-1.4525820400388507,-0.14650415365653638,0.08667759747211697,-0.17131499977855094,-0.7588810735208207,-1.4010124382482443,-0.014527861629728498,-0.724938735653368,-0.315035410934852,-0.7076263031954011,-0.3740699673639098,-0.5966970913012285,-0.2241112483104677,0.09775808565563075,-0.23730777390995492,0.468532954691673,1.8762061548128506,-0.15084522230245176,5.828613691933295,-0.05824551725856164,-0.7154033801140695,3.214608798268186,-0.7116469909432902,-0.5287264344499708,-0.2071933890907896,-1.3506527268619104,-0.028804126588838956,-0.34381570547731866,-0.6837251466523844,4.452351931647491,-1.3833508463647806,0.024546195535074908,-0.23236848895035367,-0.54151165940158,-0.813283828197199,0.12712174448456875,-0.19171662469513903,1.0293841829648238,0.6654188664357672,-0.712263142494888,-0.4311364196371672,-0.047972370155774005,0.039911370636889994,3.365391571742626,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5000604077373918
632.d14,-0.6692656107396653,-0.6780717347921755,-0.045934159623680616,-0.17231371139648516,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,-0.9429340200575163,-0.14530648393393775,-0.03485542852141474,0.7941910419384889,-0.24384179014751414,0.638269919893008,-0.7592392656047288,-0.38528491884022753,1.5896689253995175,-0.751100683809593,-0.315035410934852,-0.06562201382055113,-0.3740699673639098,2.8405895963252994,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.9996100570335954,0.01314045414962374,-0.394656900456253,-0.11727918629797775,-0.4678695680513688,0.1845341720304588,-0.24592828404662825,-0.6193574882664924,-0.2071933890907896,-0.9196889019234376,-0.290392363934199,-0.34772383504482285,-0.3951834962733276,0.2525890004712432,-0.5615351951993536,0.9102151180511148,-0.23236848895035367,-0.7893541339689749,-0.7468936974297188,-0.5261192582879508,-0.19171662469513903,0.036119541672639,-0.11772285740321169,-0.14709659466729771,-0.4306348476954148,-0.047972370155774005,0.039911370636889994,-0.5902464536141117,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,0.5303745664250796
625.di,-1.0232494437474284,4.689341870069698,-0.45796533371096304,-1.5247052080344574,-0.1907425253949852,-0.7755716449820025,-0.15581470028484204,2.172945641696101,-0.09456402868112306,-0.21692244173322606,-0.22013369027056054,-0.5158162495710559,-0.687413245466739,-0.0472964073686803,-0.8213893585143227,-0.08975666430750608,2.583341462839962,-0.315035410934852,-0.568395026695608,-0.3740699673639098,0.10701561931797303,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,3.350697014051639,-0.13680940121978996,-0.3917306957656749,-0.4122320630410387,2.0213057471450604,-0.44384797159797545,-0.10730366912636881,-0.2213153804055305,-0.2071933890907896,0.846674525654437,0.03768205886833552,-0.7146866903486243,-0.4195096366485236,-0.4396938751343373,1.3129988572322,0.4580106418151968,-0.23236848895035367,0.43794405750253046,0.14207734513528206,0.2503714594565621,-0.19171662469513903,-0.5462000004718568,-0.11772285740321169,0.741191820388586,1.4247193125124031,-0.047972370155774005,0.039911370636889994,-0.5888813055053497,-0.15691203556686995,-0.41998773432467185,0.7180695183142355,-0.4926572491930792
82d0,1.759934876140924,-0.44983033532636785,-2.3425980124753463,0.1467865665270183,-0.1907425253949852,-0.8230241114600977,-0.15844159512378797,0.17978684993771946,-0.3385180244150385,1.0997426382985174,-2.4216137920410876,-1.286275237835519,-0.5447811320321806,0.4279876380094947,2.200273424207706,-0.47881342047381686,0.07181375999578135,-0.315035410934852,-0.10068563667940823,1.745414288817352,0.46004503787396755,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.8562249279508403,0.012993643777940659,-0.3917306957656749,-0.41681974806030775,0.32936707271371796,-0.9302203022526047,-0.47591478027390494,1.1297865147957866,-0.2071933890907896,3.507835802390425,-1.5462232819115689,-1.141631550159223,1.4040228194420008,-0.24489848202438955,4.525578665841725,0.6361615985386385,-0.23236848895035367,2.6598725798691105,-0.645781550047721,-0.5436613123901015,5.8366665979934815,-0.4474916662574378,-0.11772285740321169,5.534773627208913,-1.6147760409413618,2.5554183071755885,-0.6451831623822684,-0.5884120182981488,9.394224106098259,-0.41998773432467185,-0.23412007962111073,-0.5015316186977915
303d14,-0.6507187011890958,-0.6990582080688802,-0.041604190887313056,-0.1737123543817965,-0.1907425253949852,-0.7875552277975082,-0.15647809281607464,-1.088659231260711,-0.1412086380374981,-0.33041664933957665,0.7615963181648663,5.736960079795603,1.8138804635338255,-0.6185257861132583,-0.422048095255499,-0.14634789119072272,-0.527899907472497,-0.315035410934852,0.3705095896429928,-0.3740699673639098,-0.4220793352490464,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.5148691871975011,-0.48411852763047886,0.008797493493658997,0.32162164734106735,-0.45795768189157454,0.04118523427727847,-0.3919195786575513,-0.39188112637642597,-0.01144974288360941,-0.2071933890907896,-1.1992965557319866,0.014333084721479752,-0.3516256589082473,-0.6837251466523844,-0.08703273276576015,-1.0303525438446965,-0.019567592366212812,-0.23236848895035367,-0.597722382240624,-1.6182833246369568,9.125361423649757,-0.19171662469513903,-0.606809152993146,-0.11772285740321169,-0.5625672059814639,-0.3458356234456038,-0.047972370155774005,0.039911370636889994,-0.48692725533340353,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5015316186977915
999.d0,-0.3577822456098767,-0.35683009736233406,-0.01789291383351433,-0.3828593963153618,-0.1907425253949852,2.654497618515254,-0.034527855331263214,2.31202849762452,2.15571392421759,-1.282074449599771,0.07714159584621563,-1.1019460494269808,-0.5470658074207921,-0.624094905657444,-0.3016622953789361,-0.15438678124532784,-0.44525287462015245,0.02174267681303644,-0.4945548873006205,-0.3740699673639098,-0.6235386083215391,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.31827862273573837,-0.0844044327501325,-0.3937298400279499,-0.48747257884746,-0.4147601450518317,-0.4555263087170204,-0.02341456414232874,-0.8395390021771619,-0.2071933890907896,-0.8451845970684786,-0.3512450607349817,0.534521417055133,-0.6837251466523844,-0.4396938751343373,-1.2916939980084075,0.24656792657593124,0.6209998003006809,-0.6642758901940157,1.5579283439579,-0.9259852881636988,-0.19171662469513903,-0.673455350821165,-0.11772285740321169,0.24086713880606853,1.5442121324575024,-0.7818200281693335,-0.5208511480342898,-0.5900813948715533,-0.15691203556686995,-0.22316768273675403,-0.23412007962111073,0.38688073472894047
83d8,-0.5161470574744658,-0.5692533040942837,-0.02889369128040938,-0.2621813143878269,-0.1907425253949852,-0.8449255251716167,-0.15965402336860784,-1.086213543889965,-0.14806082832365955,-0.8352592086574006,-0.39729099211561986,0.5026268725026675,-0.1902518022144352,-0.7514905488690231,-0.9310398702126452,-0.07780185382399417,-0.7384429385129395,-0.315035410934852,5.90741371901504,1.364537852629657,0.46472671928858933,-0.2241112483104677,0.5382027939436195,-0.23730777390995492,2.4484183306283813,-0.8645185989165054,0.015478490799831504,-0.4110433668613887,-0.10168809495990486,-0.7154033801140695,1.8971258174662666,-0.2878741917260288,0.3107084149136234,-0.2071933890907896,-0.40962666027134736,0.33704337451143185,-0.34457180401300647,0.17256216226286003,1.8772638919231814,0.010641024810596415,0.08801454328438689,-0.23236848895035367,-0.27922942751497987,-0.7193585753700247,-0.45345797151700207,-0.19171662469513903,-0.46022670721048314,-0.11772285740321169,-0.49062011053440413,-0.16117373539263843,-0.047972370155774005,0.039911370636889994,1.1042370982641119,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5015316186977915
614.di,0.3256659458441702,0.36095799206090323,-0.7709728098501646,1.2404988519362434,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,-0.7340487825708945,-0.19555400150840185,0.5594413214745299,0.42592606388025084,-0.5199202764969149,-0.6710495184497297,1.023851445034668,0.39251172172677634,-0.2577677531876764,0.08403466501063811,-0.315035410934852,-0.29928189606252736,-0.3740699673639098,-0.5732251072715925,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,2.7827147309353477,0.013819089204382988,-0.3917306957656749,-0.48224850424316934,-0.7154033801140695,-1.2633896327074003,-2.8558942370090192,-0.6721750130902493,-0.2071933890907896,-0.8826291158696621,0.08988815932256394,-0.41368546222317504,-0.6837251466523844,-0.4396938751343373,-0.6419452619297719,0.05361743537653272,-0.23236848895035367,-0.584180640832511,-0.8152488798121463,-0.13442731809340647,-0.19171662469513903,-0.4064754416376451,-0.11772285740321169,-0.7760154899946295,-0.34619319459549175,-0.047972370155774005,0.039911370636889994,-0.5898715998600175,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.49957231148725384
98d8,-0.7041416277588151,-0.6413010391317007,-0.05389775317232178,-0.1689360168215057,-0.1907425253949852,-0.8541645872530713,-0.16016548349491502,-1.0918115115762534,-0.1441723639231237,-1.4947216469269882,-0.16647725011076805,-1.2473972324754432,-0.5875292835875215,-0.759021087694869,-0.8845313302867384,-0.08185777774504181,-0.7568377705257903,-0.315035410934852,-0.38372090701718103,-0.3740699673639098,0.2681712060002923,-0.2241112483104677,-0.27801362353992315,1.043437503855507,-0.5907779599256175,-0.946073219280732,2.7288168208345196,3.122041664200203,-0.30414480110119524,-0.7154033801140695,2.8221406475597037,0.18369867383732094,-0.8417157935942438,-0.2071933890907896,-1.4062105085061933,-0.056520329195767466,-0.34591866317988385,-0.6275920796040726,1.7286079019215086,-1.2377079869250993,0.08023071092834792,-0.23236848895035367,-0.7052680885206104,-1.013969334185242,1.0431349725753414,3.698312000916849,-0.6526796965887435,-0.11772285740321169,-0.6547292942231675,-0.172574783633978,0.7919928314885973,-0.18112943302872486,4.49553154143411,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.49901778404611014
625.d14,-0.5428152660889923,-0.5605644374015613,-0.033694689783263745,-0.25420418079792567,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,-0.8951280697491325,-0.18347628490297493,1.2599215879335601,-2.4432977980509185,0.2778812690481878,-0.07087103419664859,-0.7461325972261044,0.9914493132411416,-0.3441950017694385,-0.7452916129909555,-0.315035410934852,1.888485870311021,-0.3740699673639098,-0.3566675339934465,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.12237478862416581,-0.017509451539765,-0.39221042961198593,-0.010334464679862218,-0.7154033801140695,-0.23911283626845387,-0.18768503756594843,4.242557473950348,-0.2071933890907896,5.295364583695543,-2.428718350662049,-0.47174284974184005,-0.6837251466523844,-0.318631839989143,6.7289901503803184,0.1571409213408575,-0.04806428764638364,0.8867079261167259,-0.768010247711936,-0.4051162521957068,-0.19171662469513903,-0.7133606404975795,-0.11772285740321169,-0.7921410863759986,-0.3732766303994513,-0.047972370155774005,0.039911370636889994,-0.5782434481021966,-0.15691203556686995,-0.41998773432467185,0.1555447749263766,0.4644902282055752
81d8,-0.6418908033272069,-0.6431553640892953,-0.04391300917608195,-0.1926734277812606,0.05009799742113277,-0.8305314724364848,-0.15885719096667383,-0.9100936180420804,-0.15358858386651447,-0.3494838647130006,-0.5247583707241176,0.45392477807722725,0.1954019331168138,-0.7598423264665529,-1.0171997996869058,-0.06601882091753715,-0.7395802308183734,-0.315035410934852,5.707675242147925,0.9266590769972584,-0.17231306915648348,-0.2241112483104677,-0.07446447950712397,-0.23730777390995492,2.497472227719629,-0.8903874036553573,1.7375737773059885,-0.4379190331866197,-0.17705525479151127,-0.7154033801140695,5.7701337700967406,-0.5317949939327704,-0.18034462516889915,-0.2071933890907896,-0.8320410897030077,0.09994513340493257,-0.3570639303043823,0.06367212158225659,0.8155399206641477,-0.7309997410413374,0.043968777629448966,-0.23236848895035367,-0.4411030665551822,-0.5957228330888167,-0.3500421336011605,-0.19171662469513903,-0.5471415281936429,-0.11772285740321169,-0.7432434602643465,-0.3189051415207934,-0.047972370155774005,0.039911370636889994,0.32010244397231197,5.704627227996797,-0.41998773432467185,-0.23412007962111073,-0.5015316186977915
81di,0.33583929841537596,-0.15311756256376927,0.07848085568029194,-0.7096493852299529,-0.1907425253949852,0.03701133081932937,-0.13007950157556286,-0.061780627159643116,-0.30368022304149905,0.5661754156125633,-0.23620921950370688,-0.864048733657104,-0.6003287462918736,0.07870021788702818,0.6934024757025691,-0.29657553124063607,0.4517860968045075,-0.315035410934852,-0.06521762858151625,-0.3740699673639098,-0.2821548784257938,-0.2241112483104677,-0.27801362353992315,2.175362557639052,1.2649528524999012,3.111773574088196,0.018100602714238054,-0.3917306957656749,-0.06664409158437136,-0.7154033801140695,-0.8541091259856984,-0.0556307603931023,-0.2771583948219497,-0.2071933890907896,-0.5166338511421035,-0.2655947843090701,-0.48056063725660586,-0.6837251466523844,-0.4396938751343373,0.2187766143890856,0.12899351524137367,-0.23236848895035367,-0.7050407120702868,0.16640341818414894,0.13719071262706636,-0.19171662469513903,-0.2547263007708996,-0.11772285740321169,-0.5132575766688267,-0.093007539454407,-0.047972370155774005,0.039911370636889994,-0.5898896073306895,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.49964426430100667
301d0,-0.26673999410517746,-0.3943166284073407,-0.000983998177743638,-0.40792011814251744,-0.1907425253949852,-0.8259527096694361,-0.158603717771828,-0.6800846565196854,-0.14193917022924535,-0.42345425148047955,-0.09620838444795804,1.7777226134056148,-0.03661637321565209,0.029962605315008828,2.106130303607579,-0.4722568279765555,-0.39944127192504325,-0.315035410934852,0.8505189741290969,-0.3740699673639098,-0.27580734343642094,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.5817832572695444,-0.19125380362197425,-0.041333390570915084,-0.3917306957656749,-0.4856242502914551,1.5489870663171168,-0.3064729900502125,0.0660160770501229,0.08165954468124086,-0.2071933890907896,0.18313184711537261,2.390695059071149,-0.011612852996572897,0.4763048451001746,-0.4396938751343373,-0.18750782781648495,-1.9018664553474083,-0.23236848895035367,1.6253124971427328,-0.3749339067365989,-0.25858247963054865,-0.19171662469513903,-0.6886879804381316,-0.11772285740321169,0.12514088634478368,0.6603476341709698,1.3626468146903874,-0.33129971962508886,-0.5903619513180262,-0.15691203556686995,-0.049384480613082066,-0.23412007962111073,1.1354243833987436
67d0,0.1986341606391662,2.2008208196859087,-0.20738933933125067,0.013616535869226228,-0.1907425253949852,-0.025450243893498686,-0.14819664710461264,0.13153470457239147,0.01838850056406766,-0.08999030995450555,-0.21760268214050288,-0.9852021085280583,-0.498202354898738,-0.186350392384725,-0.6890599587499721,-0.10610802991772098,-0.3387185180146548,-0.315035410934852,-0.4579447160005812,0.4298699045614242,-0.06907224289912958,-0.2241112483104677,-0.15220627458154753,-0.23730777390995492,-0.5884526595028279,-0.29668614795523535,0.007778688345124424,-0.34502513843423654,-0.47576927672274794,-0.12096681735959328,-0.5675557436380727,-0.09453303662916075,0.451524319281595,1.281009958460441,1.1771449523262554,-0.030893644260298378,-0.5742322806516601,4.068913495037325,-0.4027500330341336,0.965610798271022,-3.0190247904750436,-0.23236848895035367,1.8801996002859445,-0.14339797999613452,-0.5592046764977155,-0.19171662469513903,-0.4481156666887962,-0.11772285740321169,0.3438914247890594,0.2806877371293302,-0.047972370155774005,0.039911370636889994,-0.5894374169073013,-0.15691203556686995,1.6555094450988244,-0.23412007962111073,1.1948362008182258
78di,7.994184398126727,-1.4037516483300663,-2.6269997111926267,4.887977871974315,-0.1907425253949852,-0.8024392164698525,-0.15730204731050243,0.10084553941717429,-0.2895826706245195,1.21696866795686,-1.7724278455040723,-1.0193992927305895,-0.6696672095262497,-0.6807127637288687,1.8035421741064932,-0.44736154239295917,-0.3088731849071144,-0.315035410934852,-0.26972067782518805,-0.3740699673639098,0.908832454686351,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.512896978656288,-0.9174955000806774,0.010997205249283572,-0.3917306957656749,-0.44110466869934767,-0.7154033801140695,-0.8823749479061839,-0.2660258052380007,2.4312028853814556,-0.2071933890907896,1.9661999077802481,-0.49619304914500517,-0.9355211577447181,2.020594963289696,-0.4396938751343373,3.895198311758308,0.4996201450016988,-0.23236848895035367,2.557778442470516,-0.5865180093685509,-0.5539430071596867,-0.19171662469513903,-0.45037377596585293,-0.11772285740321169,2.9401765717691446,-0.45642290853947715,-0.047972370155774005,0.039911370636889994,-0.5892794637016362,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.27661510343420914
996.d8,-0.5495486221640362,-0.6285030619714678,-0.03025587231306204,-0.23271730053228878,-0.1907425253949852,-0.8245806540782425,-0.15852776290543727,-0.8204020514494955,-0.07190648503802588,-1.1540878807423134,0.3371558391367642,3.8555656381324708,0.7071232761232487,-0.7571327193753654,-1.2061094526224303,-0.04040974084866857,-0.4426334638517169,-0.315035410934852,0.13140155034851667,-0.3740699673639098,1.9541247889040907,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.8998610270728996,0.0090028589698895,-0.40419362237547146,-0.4844032134127216,0.21142315726737848,-0.40988446262472966,-0.2782333733379736,-0.35398557219301074,-0.2071933890907896,-1.1049097408926623,-0.011090005797480824,-0.3600058016787353,-0.5602543106677476,-0.4396938751343373,-0.6462995792635629,-0.01274202912195961,-0.23236848895035367,-0.8425156211195768,-0.6650300890631451,-0.4398270433651954,-0.19171662469513903,0.6252721257578552,-0.11772285740321169,0.47200318643297356,-0.569595864896793,-0.047972370155774005,0.039911370636889994,0.012702387319237087,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.1974115959370429
